1989.03.09|09-Mar-1989|AUSTRALIA|South Australia|Waitpinga Beach, near Victor Harbor, Encounter Bay|Surfing|M|27|Thigh bitten FATAL|2 m [6.75'] white shark|-35,57|138,6|D
1989.04.03|03-Apr-1989|USA|Hawaii|Ho'okipa Beach, Pa'ia, Maui|Paddling on surfboard|M||Calf lacerated||20,8|-156,33|D
1989.04.12|12-Apr-1989|USA|Washington|Pacific Beach, Grays Harbor County|Surfing (lying prone on his board)|M||Forearm bitten|White shark|47,21|-124,2|D
1989.04.23|23-Apr-1989|USA|Florida|Loggerhead Park, Juno Beach, Palm Beach County|Swimming|M|19|Right calf bitten|1.2 m [4'] shark|26,93|-80,07|D
1989.06.03|03-Jun-1989|SOUTH AFRICA|Eastern Cape Province|Gonubie|Free diving|M|28|Forearm bitten|2.5 m [8.25'] white shark|-32,94|28,01|D
1989.06.06|06-Jun-1989|ITALY|Tuscany|Marinella, between Punta Blanca & Marine del Carrara |Windsurfing (urinating on his board)|M||Upper right thigh bitten|3 m [10'] white shark|44,08|10,1|D
1989.06.17|17-Jun-1989|USA|Louisiana|40 miles off Cocodrie|Spearfishing|M|45|Puncture wounds & lacerations on both legs|1.8 m [6'] sandtiger shark|29,25|-90,66|D
1989.06.29|29-Jun-1989|USA|Hawaii|Anahola, Kaua'i|Fell off surfboard 20' from shore|M||Foot & ankle severely bitten||22,15|-159,32|D
1989.07.05|05-Jul-1989|SOUTH AFRICA|Eastern Cape Province|Jeffreys Bay|Surfing|M|16|No injury, board bitten|3 m [10'] white shark|-34,05|24,91|D
1989.07.09|09-Jul-1989|USA|Texas|Sargent Beach, Matagorda County|Playing |F|9|Leg bitten|4' shark|28,82|-95,98|D
1989.07.14|14-Jul-1989|USA|Florida|Cocoa Beach, Brevard County|Surfing|M|16|5-inch gash on left leg||28,32|-80,61|D
1989.07.19|19-Jul-1989|REUNION|Sainte-Suzanne|Temple Tamoule|Surfing|M||FATAL||-20,92|55,63|D
1989.07.20|20-Jul-1989|SOUTH AFRICA|Eastern Cape Province|Jeffreys Bay|Surfing|M|34|Torso bitten|2.5 m [8.25'] white shark|-34,05|24,91|D
1989.08.09|09-Aug-1989|BAHAMAS|Near Great Exuma Island|Highborn Cay|Spearfishing|F|31|Severe hand and arm injuries; right hand surgically amputated||||D
1989.08.13|13-Aug-1989|AUSTRALIA|New South Wales|Lennox Head|Surfing|M|17|No injury, shark took chunk out of surfboard|3 m [10'] bronze whaler|-28,8|153,59|D
1989.08.22.a|22-Aug-1989|SOUTH AFRICA|Western Cape Province|Mossel Bay|Surfing|M|21|Multiple Injuries|>3.4 m [11'] white shark|-34,18|22,13|D
1989.08.22.b|22-Aug-1989|USA|Florida|St Augustine, St. Johns County|Swimming|M|21|3 wounds on left hand|1.2 m [4'] shark|29,89|-81,31|D
1989.09.03|03-Sep-1989|USA|California|24 km off Santa Catalina Island in the Channel Islands|Filming 5' blue shark|M|46|Hand  & both arms bitten   PROVOKED INCIDENT|Blue Shark |33,96|-120|P
1989.09.09.a|09-Sep-1989|USA|North Carolina|Salvo, Dare County|Surfing|M|31|Non-fatal|Sandbar shark|35,54|-75,47|D
1989.09.09.b|09-Sep-1989|USA|California|Southeast Farallon Island, Farallon Islands|Hookah diving for abalone (descending)|M|38|Leg bitten|4 m to 5 m [13' to 16.5']  white shark|37,74|-123,05|D
1989.09.13|13-Sep-1989|USA|Florida|Gulf of Mexico, 22 miles from Pensacola|Fishing, stepped on hooked shark's head|M|51|Bitten by hooked shark PROVOKED INCIDENT|150-lb shark|30,42|-87,22|P
1989.09.17|17-Sep-1989|SOUTH AFRICA|Western Cape Province|Smitswinkel, False Bay|Free diving|M|29|Chest lacerated|White shark, identified by tooth pattern|||D
1989.10.01|01-Oct-1989|AUSTRALIA|Victoria|Surfers Point, Phillip Island|Surfing|M||No details|White shark|-38,53|145,33|D
1989.10.08|08-Oct-1989|USA|North Carolina|Between Wrightsville Beach & Carolina Beach, New Hanover County|Diving|M|49|Remains recovered from the water and brought ashore at Carolina Beach. Bite marks of a tiger shark present, but shark involvement prior to death could not be determined||34,04|-77,89|Q
1989.10.11|11-Oct-1989|USA|Texas|Surfside Beach|Surfing|M|12|Foot & leg bitten|4' shark|28,94|-95,29|D
1989.10.14|14-Oct-1989|USA|Hawaii|Kahe Point, O'ahu|Scuba diving|M||Disappeared 15 minutes into shallow dive. Decapitated body minus arm found by divers the following morning, then shark appeared and consumed most of remains|Large tiger shark|21,35|-158,13|D
1989.10.22|22-Oct-1989|AUSTRALIA|Tasmania|Shelly Point |Surfing|M|17|No injury, board bitten|2.7 m [9'] white shark|-42,57|147,89|D
1989.11.02|02-Nov-1989|AUSTRALIA|Queensland|Mermaid Waters|Swimming in canal|M|10|Left ankle broken & lacerated|2 m shark, possibly a bronze whaler|-28,05|153,43|D
1989.11.12|12-Nov-1989|USA|Hawaii|Ehukai Beach Park, Sunset Beach, O'ahu|Wading, knocked down & swept away by large waves|M||Lower porton of body recovered 3 days later. Note: rare sighting of shark made at same beach on 11-5-1989 ||21,66|-158,05|Q
1989.11.18|18-Nov-1989|SOUTH AFRICA|Western Cape Province|Melkbosstrand|Free diving & spearfishing|M|29|FATAL|White shark|-33,72|18,45|D
1989.11.22|22-Nov-1989|AUSTRALIA|Victoria|Kilcunda|Surfing|M|32|Thigh bitten|White shark|-38,55|145,48|D
1989.12.02|02-Dec-1989|AUSTRALIA|Queensland|Fraser Island|Swimming|M|27|Swept out to sea, feared taken by shark||-25,39|153,03|Q
1989.12.19|19-Dec-1989|USA|Hawaii|90 miles east of Hilo, Hawai'i|On board 51' fishing vessel One Ki|M||Left leg & foot bitten  by shark brought onboard. PROVOKED INCIDENT||20,02|-155,67|P
1990.01.12|12-Jan-1990|USA|California|Montera Beach, San Mateo County|Surfing (sitting on his board)|M||No injury, board bitten|3 m to 4 m [10' to 13'] white shark|37,55|-122,51|D
1990.02.05|05-Feb-1990|USA|Florida|Monster Hole, Sebastian Inlet|Board sailing|M|33|Foot bitten||27,66|-81,52|D
1990.02.17|17-Feb-1990|USA|Hawaii|Mokapu, Kane'ohe Marine Air Corps Station, O'ahu|Scuba diving & spearfishing|M||Right arm severed  FATAL|Two sharks seen in vicinity: 2.4 m & 4.25 m  [8' & 14'] TL|21,44|-157,77|D
1990.03.05|05-Mar-1990|REUNION|Sainte Marie|Baie de la Mare|Surfing|M||Survived|3 m [10'] bull shark|||D
1990.03.24|  24-Mar-1990|FIJI|Laucala Island||Swimming|M|30|Lacerations to right leg||-16,75|-179,69|D
1990.04.01|01-Apr-1990|USA|Hawaii|Silver (Silva) Channels, Waialua, O'ahu|Sitting on surfboard|M||Ankle lacerated, lower left leg severely abraded ||21,58|-158,13|D
1990.04.06|06-Apr-1990|AUSTRALIA|New South Wales|Greenmount Beach|Surfing|M|29|No injury, board bitten|3 m shark|-28,17|153,54|D
1990.04.07|07-Apr-1990|AUSTRALIA|Queensland|Fingal Beach|Surfing|M||No injury, board broken in two|3 m shark|-20,92|142,7|D
1990.04.08|08-Apr-1990|AUSTRALIA|Queensland|Dingo Reef, 80 nm off Townsville|Free diving for trochus|M|37|Presumed FATAL||-19,26|146,82|D
1990.04.09|09-Apr-1990|AUSTRALIA|New South Wales|Greenmount Beach|Surfing|M|31|Lacerations & abrasions, board bitten in half|3 m tiger shark|-28,17|153,54|D
1990.04.14|14-Apr-1990|SOUTH AFRICA|Eastern Cape Province|Cape Recife|Lying on surfboard & paddling|M|23|Leg bitten|2.3 m [7.5'] white shark, identified by M. Smale|-34,02|25,68|D
1990.05.06|05-May-1990|SOUTH AFRICA|Eastern Cape Province|Cintsa East|Resting on surfboard|M|22|Thigh severely lacerated|5.5 m [18'] white shark, identified by witnesses & tooth marks|-32,82|28,12|D
1990.05.10|10-May-1990|AUSTRALIA|Queensland|Outer Barrier Reef near Port Douglas|Snorkeling, possibly holding a fish|M|30s|Lacerations|2m hammerhead|-16,48|145,47|D
1990.05.10|10-May-1990|AUSTRALIA|Queensland|Outer Barrier Reef near Port Douglas|Snorkeling|F|30s|Lacerations|2 m hammerhead|-16,48|145,47|D
1990.05.13|13-May-1990|SOUTH AFRICA|KZN|Protea Reef|Fishing|||No injury to occupants, hooked shark freed itself, then rammed stern of boat PROVOKED INCIDENT|6 m, 600-kg shark|||P
1990.06.23|23-Jun-1990|BAHAMAS||Bimini|Spearfishing|M|38|Left forearm bitten|1.2 m to 1.5 m [4' to 5'] shark|25,74|-79,25|D
1990.06.24|24-Jun-1990|SOUTH AFRICA|Western Cape Province|Mossel Bay|Scuba diving (but on surface)|F|21|FATAL, thigh bitten  |4.5 m [14'9"] white shark|-34,18|22,13|D
1990.07.01|01-Jul-1990|REUNION||des Sables aux Avirons||M||||||D
1990.07.06|06-Jul-1990|USA|Florida|Perdido Key near the Florida Panhandle, Escambia County|Surfing|M|17|Minor injury to left ankle & foot||30,3|-87,41|D
1990.07.22|22-Jul-1990|USA|Texas|Mustang Island State Park, Nueces County|Wading|F|53|10-inch laceration to right foot||27,64|-97,19|D
1990.08.19.a|19-Aug-1990|USA|Texas|Near Port Aransas|Wade fishing|M|18|Minor injury||27,83|-97,06|D
1990.08.19.b|19-Aug-1990|USA|Texas|Mustang Island, near Port Aransas|Surfing|M||Minor cuts to foot||27,74|-97,13|D
1990.08.28|28-Aug-1990|USA|California|Trinidad Head, Humboldt County|Surfing|M|22|4 punctures on leg & board bitten|5 m to 6 m [16.5' to 20'] white shark|41,05|-124,15|D
1990.08.30|30-Aug-1990|USA|Florida|Juno Beach / North Palm Beach, Palm Beach County|SCUBA diving|M|30|Disappeared, body recovered with large bite on thigh|Shark involvement prior to death could not be determined|26,89|-80,06|Q
1990.09.05|05-Sep-1990|USA|California|Trinidad State Beach, Humboldt County|Kayaking|M|44|No injury, kayak capsized|2.5 m to 3 m [8.25' to 10']  white shark|41,07|-124,15|D
1990.09.08|08-Sep-1990|USA|California|Russian Gulch, Jenner, Sonoma County|Free diving / spearfishing, from paddleboard & floating on the surface|M|49|Shark rammed & overturned paddleboard, knocking him into water & bit his head, lacerating his face & neck|White shark|38,45|-123,1|D
1990.09.15|15-Sep-1990|SOUTH AFRICA|Western Cape Province|Oudekraal|Spearfishing|M|26|Right hand lacerated|5 m  [16.5'] white shark|-34,25|19,6|D
1990.10.12|12-Oct-1990|USA|Florida|Stuart Beach, Martin County|Surfing|M|19|Superficial injuries to left foot & ankle|1.8 m to 2.4 m [6' to 8'] shark|27,2|-80,22|D
1990.10.15|15-Oct-1990|USA|Hawaii|Hanalei Point, Kaua'i|Surfing|M|43|No Injury, board bitten|3.7 m [12'] tiger shark|22,1|-159,53|D
1990.10.20|20-Oct-1990|USA|Florida|North end of County Beach|Surfing|M|25|Wrist bitten|4' spinner shark|26,74|-80,28|D
1990.10.30.a|30-Oct-1990|USA|Florida|Indialantic, Brevard County|Surfing|M|18|Cuts on left foot ||28,09|-80,57|D
1990.10.30.b|30-Oct-1990|USA|Florida|Melbourne Beach, Brevard County|Surfing|M|50|Hand & wrist bitten, tooth fragments in wound|1.8 m [6'] shark |28,07|-80,56|D
1990.11.01|01-Nov-1990|USA|Florida|Spanish River Park Beach, Palm Beach County|Surfing|M|24|Ear, shoulder, arm, wrist & ear injured|5' shark|26,38|-80,07|D
1990.11.03|03-Nov-1990|USA|California|Monastery Beach, Carmel Bay, Monterey County|Scuba diving (but on surface)|F||Leg bitten|4 m to 5 m [13' to 16.5'] white shark|36,31|-121,35|D
1990.11.28|28-Nov-1990|AUSTRALIA|Queensland|Nerang River|Swimming |M|26|Abdomen, hip, leg & arm bitten|1.5 m shark|-28|153,32|D
1990.12.26|26-Dec-1990|SOUTH AFRICA|Eastern Cape Province|Port Elizabeth||M||Survived||-33,93|25,57|Q
1991.01.09|09-Jan-1991|AUSTRALIA|Western Australia|Scarborough|Surf-skiing|M||No injury, shark brushed ski|4 m shark|-31,89|115,76|D
1991.01.19|19-Jan-1991|AUSTRALIA|Queensland|Mermaid Waters|Swimming|M|35|Hands, legs & buttocks lacerated||-28,05|153,43|D
1991.02.12|12-Feb-1991|SOUTH AFRICA|Western Cape Province|Miller’s Point|Spearfishing|M|20|Foot & swim fin bitten|5.5 m [18'] white shark|-34,21|18,46|D
1991.02.24|24-Feb-1991|USA|Oregon|Neskowin, Tillamook County|Surfing|M|38|Calf lacerated & board bitten|5.5 m [18'] white shark|45,11|-123,98|D
1991.03.03|03-Mar-1991|AUSTRALIA|New South Wales|Bass Point|Scuba diving|M|18|Lacerations to arm & leg|2 m grey nurse shark|-34,6|150,9|D
1991.04.03|03-Apr-1991|USA|Hawaii|One'ula Beach Park, 'Ewa Beach, O'ahu|Sitting on surfboard|M||Deep lacerations to calf & ankle|"Shark had a very large girth"|21,32|-158,01|D
1991.04.16.a|16-Apr-1991|USA|Florida|South of Ponce Inlet, New Smyrna Beach, Volusia County|Surfing, collided with shark|M|22|Right thigh|1.2 m to 1.5 m [4' to 5'] shark|29,1|-80,94|D
1991.04.16.b|16-Apr-1991|USA|Maryland|Baltimore Aquarium|Diving|||Minor injury by captive shark PROVOKED INCIDENT||39,29|-76,61|P
1991.04.24|24-Apr-1991|BRAZIL|Pernambuco|Praia de Pau Amarelo, Recife|Fishing|||2 fingers severed by netted shark PROVOKED INCIDENT|170-kg, 2.8 m shark|-8,05|-34,88|P
1991.05.19|19-May-1991|SOUTH AFRICA|Western Cape Province|Gordon’s Bay|Scuba diving|M||No injury, bumped by shark|3.5 m [11.5'] female white shark named "Notchfin"|-34,14|18,86|D
1991.05.26|26-May-1991|USA|Hawaii|Ma'ili Beach, O'ahu|Sitting on surfboard|M|23|Right calf bitten|2.4 m [8'] shark|21,42|-158,18|D
1991.06.07.a|07-Jun-1991|HONG KONG|Port Shelter|Silverstrand Beach, near Hung Hau |Swimming |F|65|Abdomen bitten & leg severed  FATAL|>3 m [10'] tiger shark|22,4|114,11|D
1991.06.07.b|07-Jun-1991|USA|Florida|Tampa Bay|Swimming behind sailboat|M|31|Left ankle, calf, thigh and abdomen bitten|2.7 m [9'] bull or lemon shark|28,27|-82,39|D
1991.06.26|26-Jun-1991|USA|Florida|Jacksonville Beach, Duval County|Surfing|M|18|Hand bitten||30,28|-81,4|D
1991.06.28|28-Jun-1991|HONG KONG|Kowloon Peninsula|Sai Kung|Fishing|M||FATAL, right arm severed  ||22,41|114,12|D
1991.06.29|29-Jun-1991|HONG KONG||Basalt Island, 9km from Silverstrand||M|22|FATAL||22,4|114,11|D
1991.07.01.a|01-Jul-1991|USA|California|8.5 miles south of Ano Nuevo State Reserve, Davenport County|Surfing|M|32|Forearm, upper thigh, knee & ankle lacerated|5 m [16.5'] white shark|36,78|-119,42|D
1991.07.01.b|01-Jul-1991|REUNION|Saint-Leu et l'Etang Salé|Ravine des sables|Surfing|M||Left arm severed|3 to 4 m [10' to 13'] tiger shark|||D
1991.07.07|07-Jul-1991|USA|Florida|South Miami Beach, Dade County|Swimming|M|22|Arm bitten||25,79|-80,13|D
1991.07.18|18-Jul-1991|USA|Florida|150 miles from Crystal River|Swimming from makeshift raft  to life vest after fishing boat sank|M|42|Punctures in lower abdomen & groin |1.8 m [6'] blacktip shark|28,9|-82,59|D
1991.07.27|27-Jul-1991|USA|Florida|John Pennekamp Marine Park, Monroe County|Snorkeling|M|39|Arm bitten|2.1 m [7'], 140-lb reef shark|24,56|-81,78|D
1991.07.30|30-Jul-1991|ITALY|Ligurian Sea|Portofino, 20 miles offshore, Tigullio Bay, Santa Margherita Ligure (Liguria)|Canoeing|F|40|No Injury to occupant; canoe bitten|4 m [13'] white shark|||B
1991.08.08|9-Aug-1991|USA|Florida|Florida Bay|Fishing|M||Laceration to right forearm PROVOKED INCIDENT|30-lb lemon shark|30,18|-85,68|P
1991.08.12|12-Aug-1991|USA|Florida|Vero Beach, Indian River County|Wading|F|10|Bite to left thigh & calf|3' shark|27,64|-80,4|D
1991.08.26|26-Aug-1991|USA|South Carolina|Myrtle Beach, Horry County|Swimming|M|23|Deep cuts on lower leg|sand shark|33,69|-78,89|D
1991.08.30|30-Aug-1991|AUSTRALIA|Queensland|On board the Japanese longline trawler Fukuya No.38, 100 nm northeast of Brisbane|Finning the shark that bit him|M|36|Shark bit his arm, nearly severing it PROVOKED INCIDENT|3 m [10'], 270- kg [595-lb] shark|-27,47|153,02|P
1991.09.08|08-Sep-1991|AUSTRALIA|South Australia|Snapper Point, Aldinga Beach, Adelaide|Scuba diving|M|19|FATAL|4 m [13'] white shark|-35,28|138,46|D
1991.09.18|18-Sep-1991|BAHAMAS||Bimini|Spearfishing|M|32|FATAL|Tiger shark|25,74|-79,25|D
1991.10.05|05-Oct-1991|USA|California|Horseshoe Reef, Scott Creek, Davenport, Santa Cruz County|Surfing|M|32|Arm, shoulder & back bitten|5 m to 6 m [16.5' to 20'] white shark|37,03|-122,22|D
1991.10.12|12-Oct-1991|USA|Florida|Melbourne Beach, Brevard County|Surfing|M|21|Right foot & ankle lacerated|1.8 m [6'] shark|28,07|-80,56|D
1991.11.14|14-Nov-1991|USA|Florida|Near Port Canaveral Coast Guard Base|Fishing|M||Hand bitten as he was cleaning hooked shark PROVOKED INCIDENT|2.4 m [8'] shark|27,66|-81,52|P
1991.11.19|19-Nov-1991|USA|Hawaii|Maliko Point, Maui|Fishing from rocks, swept out to sea by large wave & treading water|M||Body not recovered, shorts found indicating shark bite on left side|3.7 m [12'] tiger shark|20,8|-156,33|D
1991.11.26.a|26-Nov-1991|USA|Hawaii|Olowalu, Maui|Snorkeling|F||Right calf abraded|2.4 m 3.4 m [8' to 11']  tiger shark|20,81|-156,63|D
1991.11.26.b|26-Nov-1991|USA|Hawaii|Olowalu, Maui|Snorkeling|F|41|FATAL, right leg at hip, left leg and right forearm severed  |2.4 m 3.4 m [8' to 11']  tiger shark|20,81|-156,63|D
1991.12.04|04-Dec-1991|USA|California|Shelter Cover, north of Fort Bragg, Shelter Cove, Mendocino County|Hookah diving for sea urchins|M|25|No injury, shark became tangled in hose & towed him 100'|6 m [20'] white shark|39,55|-123,44|D
1992.01.06|6-Jan-1992|MAURITIUS||Mahebourg|Fishing|M||Survived|Grey reef shark|-20,41|57,7|D
1992.01.08|08-Jan-1992|SOUTH AFRICA|KZN|Sheffield Beach|Spearfishing|M|36|Left cheek lacerated|Possibly a 1.5 m [5'] blacktip shark|-29,49|31,25|D
1992.01.23|23-Jan-1992|SOUTH AFRICA|KZN|Isipingo|Swimming |M|19|Right foot lacerated|1.7 m [5.5'] Zambesi shark|-29,98|30,92|D
1992.01.29.a|29-Jan-1992|REUNION|La Saline-les-Bains|Revine-3-Bassins|Spearfishing|M||Survived|1.8 m grey shark|-21,09|55,24|D
1992.01.29.b|29-Jan-1992|AUSTRALIA|New South Wales|Tweed Heads|Boogie boarding|M|19|Right leg lacerated|2.3 m [7.5'] bronze whaler shark|-28,17|153,54|D
1992.02.09|09-Feb-1992|AUSTRALIA|Tasmania|Clifton Beach, southwest of Hobart|Surfing|M|19|No injury, shark took his surfboard & slashed his wetsuit||-42,04|146,81|D
1992.02.14|14-Feb-1992|JAPAN|Ehime Prefecture|Matsuyama|Diving for pen shells|M||No injury, steel diving helmet bitten 3 times|5 m [16.5'] shark|33,84|132,77|D
1992.02.19|19-Feb-1992|USA|Hawaii|Leftovers, near Waimea Bay, O'ahu|Body boarding|M||FATAL Disappeared. His board washed ashore next morning with crescent-shaped piece missing and serrated toothmarks of a shark|Tiger shark?|21,44|-158|D
1992.03.08.a|08-Mar-1992|USA|Oregon|Winchester Bay, Douglas County|Surfing (sitting on his board)|M|21|Left shoulder & side bitten, board broken|Said to involve a 6 m to 7 m [20' to 23'] white shark|43,68|-124,17|D
1992.03.08.b|08-Mar-1992|JAPAN|Ehime Prefecture|Nagahama-cho, 40 km southwest of Matsuyama |Fishing for yellowtail, Seriola quinqueradiata|||No injury to boat or occupant||33,84|132,77|B
1992.03.08.c|08-Mar-1992|JAPAN|Ehime Prefecture|Matsuyama|Hookah diving for pen shells |M|41|FATAL, body not recovered|5 m [16.5'] white shark, identification by K. Nakaya|33,84|132,77|D
1992.03.10|10-Mar-1992|AUSTRALIA|Victoria|Point Lonsdale|Surfing|M|17|Right thigh, back & hand lacerated|3 m bronze whaler|-38,29|144,61|D
1992.03.28|28-Mar-1992|USA|Hawaii|Cannons, at Ha'ena on the north shore of Kaua'i Island|Surfing, paddling seawards|F|36|Foot bitten, crescent of bitemarks in both sides of board|Tiger shark|22,1|-159,53|D
1992.04.09|09-Apr-1992|SOUTH AFRICA|Eastern Cape Province|Nahoon|Surfing|M|35|Punctures & lacerations on lower leg|>2 m shark|-32,99|27,94|D
1992.04.24|24-Apr-1992|NEW ZEALAND|Antarctic Ocean|Meteorologic Station on Campbell Island, 370 nautical miles south of New Zealand|Snorkeling|M||Right forearm severed, left forearm lacerated & broken|4 m [13'], 590-kg white shark|||D
1992.05.22|22-May-1992|REUNION|Saint Joseph|Lieu-dit Cayenne|coureur à pied|M||FATAL|3 m to 4 m [10' to 13'] tiger shark|||D
1992.05.31|31-May-1992|USA|North Carolina |Wreck of the U-352 |Scuba diving |M|45|Disappeared. His ripped dive jacket was recovered|Shark involvement prior to death was not confirmed|36,07|-79,86|Q
1992.06.17|17-Jun-1992|JAPAN|Ehime Prefecture|1.5 km north of Igata-cho, 60 km south of Matsyama|Preparing to fish for jack-mackerel|||No inujury to occupant. Shark bit boat repeatedly, leaving  2 teeth in the bottom keel of the boat|White shark, identification by K. Nakaya|||B
1992.06.19|19-Jun-1992|VANUATU|Malekula Island|Port Sandwich|Swimming|F|21|Right leg was bitten above and below the knee and an artery was punctured||-16,44|167,79|D
1992.06.28.a|28-Jun-1992|REUNION|St Paul|Cap de la Marianne|Surfing|||FATAL|Bull shark or lemon shark|-21,01|55,27|D
1992.06.28.b|28-Jun-1992|BRAZIL|Pernambuco|Piedade|Swimming|M||FATAL||-8,16|-34,92|D
1992.07.08.a|08-Jul-1992|BRAZIL|Maranhão|Praia da Marcela, São Marcos Bay|Surfing|M||Lower leg bitten, surgically amputated||-5,08|-45,6|D
1992.07.08.b|08-Jul-1992|BRAZIL|Maranhão|Praia da Marcela, São Marcos Bay|Surfing|M||Arm bitten||-5,08|-45,6|D
1992.07.23|23-Jul-1992|USA|Hawaii|Wai'anae, O'ahu|Zosimo & his son, Jeffrey Popa, failed to return from overnight fishing trip in a 14' boat, Boat apparently sank, debris recovered but his son & boat were never found|M||Death due to drowning. His body, tied to floating ice chest, had 2 small post-mortem bites |Cookie cutter shark|21,45|-158,18|Q
1992.08.17|17-Aug-1992|USA|Florida|Manalapan, Palm Beach County|Snorkeling|M|26|Grabbed metal leader to shark, shark clamped on  & bit  left bicep PROVOKED INCIDENT|3', 20-lb nurse shark|26,57|-80,04|P
1992.08.18|18-Aug-1992|USA|California|Klamath River|Surfing|M|22|No injury, board bitten|5.5 m to 6 m [18' to 20'] white shark|41,87|-122,72|D
1992.08.21|21-Aug-1992|USA|Hawaii|Twin Arches, Hana Ranch, Maui|Fell from cliff while fishing & disappeared in strong current|M||Body recovered next morning. Injuries appeared to be inflicted post mortem||20,8|-156,33|Q
1992.08.25|25-Aug-1992|AUSTRALIA|South Australia|Lipson Cove, Tumby Bay|Surfing|M|17|Minor cuts, sufboard bitten|4 m white shark|-34,35|136,1|D
1992.08.29|29-Aug-1992|BAHAMAS|Abacos|Double Breasted Cays |Snorkeling, carrying a speared fish in her hand|F|34|Left hand bitten|1.8 m [6'] blacktip shark|||D
1992.09.10|10-Sep-1992|BRAZIL|Pernambuco|Boa Viagem, Recife|Swimming|M||FATAL||-8,13|-34,9|D
1992.09.13|13-Sep-1992|USA|Oregon|Gold Beach, Curry County|Surfing|M|20|Minor bruises|4 m to 5 m [13' to 16.5']  white shark |42,41|-124,42|D
1992.09.15|15-Sep-1992|USA|Florida|South Jetty, New Smyrna Beach, Volusia County|Surfing|F|18|Right ankle & calf bitten||29,03|-80,93|D
1992.09.18|18-Sep-1992|BRAZIL|Pernambuco|Boa Viagem, Recife|Body boarding|M||Left leg severely bitten||-8,13|-34,9|D
1992.10.01|01-Oct-1992|AUSTRALIA|Queensland|North Point Beach, Moreton Island|Surfing|M|28|FATAL, drowned &  board dented|4.2 m white shark|-27,18|153,37|D
1992.10.11|11-Oct-1992|BRAZIL|Maranhão|Praia de São Marcus, Sáo Luiz|Boogie boarding|||Legs bitten||-2,49|-44,29|D
1992.10.15|15-Oct-1992|AUSTRALIA|New South Wales|Avalon Beach|Scuba diving|M||Minor injury while delivering pup of female shark caught in a net|Grey nurse shark|-33,63|151,33|D
1992.10.22|22-Oct-1992|USA|Hawaii|Lanaikea, O'ahu|Surfing|M|28|Chest & arm bruised & scratched, 15" crescent-shaped piece removed from board|4.3 m [14']  tiger shark|21,4|-157,74|D
1992.10.29|29-Oct-1992|USA|California|Castle Rock, San Miguel Island|Hookah diving for sea urchins|M|40|Foot & swim fin punctured|2.5 m [8.25'] white shark|34,04|-120,37|D
1992.11.05|05-Nov-1992|USA|Hawaii|Kea'au Beach Park, O'ahu|Body boarding|M|18|Right leg severely lacerated  FATAL|3 m to 3.7 m [10' to 12'] tiger shark|21,44|-158|D
1992.11.05|06-Nov-1992|USA|Florida|North Jetty Park, Fort Pierce, St. Lucie County|Surfing|M|17|Heel bitten||27,45|-80,33|D
1992.11.11|11-Nov-1992|USA|California|San Nicholas Island, Santa Barbara County|Scuba diving (submerged)|M|40|Foot punctured|Unidentified shark|34,61|-120,07|D
1992.11.14|14-Nov-1992|USA|California|Ano Nuevo, San Mateo County|Kayaking|M|46|No injury, kayak bitten|5 m to 6 m white shark|37,11|-122,31|D
1992.11.23|23-Nov-1992|USA|Florida|Hutchinson Island, St Lucie County|Surfing|M|24|Right ankle bitten|1.8 m [6'] shark|27,29|-80,22|D
1992.11.25.a|25-Nov-1992|USA|Florida|Brevard County, a mile north of Sebastian Inlet|Surfing|M|19|Forearm  & hand bitten; tooth fragments of the shark were recovered from the surfer's hand|6' to 7' blacktip shark|27,66|-81,52|D
1992.11.29|29-Nov-1992|USA|California|San Onofre, Orange County|Spearfishing / free diving|M|31|10 puncture wounds to right calf|1.8 m [6']    mako shark|33,38|-117,57|D
1992.12.23|23-Dec-1992|USA|Hawaii|Chun's Reef, Laniakea, O'ahu|Lying on surfboard|M|30|Minor lacerations to hand, 15" crescent-shaped piece removed from surfboard|3 m to 4.9 m [10' to 16'] tiger shark|21,44|-158|D
1992.12.28|28-Dec-1992|USA|Hawaii|Honomuni, Moloka'i|Standing in waist-deep water, helping his father tend a gill net containing dead fish|M|10|Right leg bruised & abraded|2.4 m [8'] tiger shark|21,08|-156,78|D
1993.01.02|02-Jan-1993|USA|Oregon|Bastendorf Beach, Coos County|Surfing|M|29|No injury, shark bit board|6 m [20'] white shark|43,34|-124,35|D
1993.01.04|04-Jan-1993|CARIBBEAN SEA / GULF OF MEXICO||Off Dominican Republic|   |M|32 & 30|No injury to occupants. Sharks, attracted to offal from slaughtered dolphin, attacked & damaged their canoe|Two 3 m [10'] oceanic whitetip sharks|||B
1993.01.05|05-Jan-1993|AUSTRALIA|Queensland|Line Reef, northeast of Hamilton Island, Whitsundays|Spearfishing|M|21|6" laceration to left forearm|1.5 m shark|-20,92|142,7|D
1993.01.23|23-Jan-1993|BRAZIL|Pernambuco|Piedade|Body boarding|M|15|Left leg bitten||-8,16|-34,92|D
1993.03.12|12-Mar-1993|USA|California|Linda Mar Beach, Pedro Point, San Mateo County|Free diving & spearfishing (ascending)|M|55|No injury, swim fin bitten|White shark|37,6|-122,5|D
